0.102,-0.014673
0.103,0.0023138
0.104,-0.0096327
0.105,-0.0021903
0.106,0.0041569
0.107,-0.014361
0.108,0.0057557
0.109,-0.010571
0.11,-0.0045371
0.111,-6.7311e-05
0.112,-0.01217
0.113,0.0059122
0.114,-0.006973
0.115,-0.0043806
0.116,0.0043133
0.117,-0.01217
0.118,0.010762
0.119,-0.0077553
0.12,-0.00046936
0.121,0.010102
0.122,0.00081525
0.123,0.019523
0.124,0.004448
0.125,0.0075097
0.126,0.016204
0.127,0.00018944
0.128,0.018585
0.129,0.0056996
0.13,0.0098565
0.131,0.016517
0.132,-0.0024702
0.133,0.010606
0.134,-0.0091633
0.135,-0.0020339
0.136,0.0040004
0.137,-0.0088848
0.138,0.0018444
0.139,-0.010415
0.14,-0.0057887
0.141,0.00040204
0.142,-0.016082
0.143,0.0051299
0.144,-0.011823
0.145,-0.007979
0.146,-0.0077334
0.147,-0.020775
0.148,0.00027992
0.149,-0.011823
0.15,-0.0082919
0.151,-0.0036657
0.152,-0.019211
0.153,0.004817
0.154,-0.0063472
0.155,0.0020339
0.156,0.0096327
0.157,-0.0077896
0.158,0.0084154
0.159,-0.010571
0.16,-0.0064145
0.161,-0.0021012
0.162,-0.014517
0.163,0.0068509
0.164,-0.0080682
0.165,-0.0040677
0.166,0.0024359
0.167,-0.012953
0.168,0.0035654
0.169,-0.019333
0.17,-0.01236
0.171,-0.0061689
0.172,-0.018585
0.173,-0.0025362
0.174,-0.020428
0.175,-0.015802
0.176,-0.0066383
0.177,-0.021714
0.178,-0.00018944
0.179,-0.012292
0.18,0.0003129
0.181,0.011041
0.182,-0.0021573
0.183,0.012327
0.184,-0.00024559
0.185,0.0034419
0.186,0.0082246
0.187,-0.0060686
0.188,0.010762
0.189,-0.0077553
0.19,0.0014081
0.191,0.0029053
0.192,-0.0098235
0.193,0.0038783
0.194,-0.013544
0.195,-0.012985
0.196,-0.0039786
0.197,-0.022965
0.198,-0.00034589
0.199,-0.019646
0.2,-0.015645
0.201,-0.013053
0.202,-0.023591
0.203,-0.0012846
0.204,-0.014952
0.205,-0.0087613
0.206,-0.0025705
0.207,-0.01702
0.208,0.0095106
0.209,-0.0035311
0.21,0.0057887
0.211,0.0080682
0.212,-0.0032525
0.213,0.016238
0.214,0.0014754
0.215,0.0097
0.216,0.014013
0.217,-0.0043477
0.218,0.015612
0.219,-0.002123
0.22,0.0035984
0.221,0.0074424
0.222,-0.0093541
0.223,0.0085719
0.224,-0.0094762
0.225,-0.0043806
0.226,-0.00069312
0.227,-0.019993
0.228,-0.0026927
0.229,-0.012136
0.23,-0.0095436
0.231,-0.0013189
0.232,-0.01749
0.233,0.0020009
0.234,-0.017768
0.235,-0.012829
0.236,-0.011958
0.237,-0.023435
0.238,-0.0036314
0.239,-0.013388
0.24,-0.010013
0.241,-0.0022576
0.242,-0.019367
0.243,0.0010622
0.244,-0.016829
0.245,-0.0097
0.246,-0.002727
0.247,-0.020775
0.248,-0.00034589
0.249,-0.015109
0.25,-0.010169
0.251,-0.001006
0.252,-0.015612
0.253,0.0045041
0.254,-0.008694
0.255,-0.003129
0.256,0.0043133
0.257,-0.013109
0.258,0.0054428
0.259,-0.011823
0.26,-0.0023468
0.261,0.0025924
0.262,-0.0066944
0.263,0.013422
0.264,0.0039786
0.265,0.0093871
0.266,0.012292
0.267,-0.0085719
0.268,0.010919
0.269,-0.0097891
0.27,-0.0012516
0.271,0.0030617
0.272,-0.012327
0.273,0.003409
0.274,-0.0137
0.275,-0.0076661
0.276,-0.0024141
0.277,-0.016551
0.278,0.003096
0.279,-0.011979
0.28,-0.0075097
0.281,0.0014972
0.282,-0.015299
0.283,0.0049735
0.284,-0.0137
0.285,-0.0026597
0.286,0.0027488
0.287,-0.0068509
0.288,0.0090412
0.289,-0.0072859
0.29,-0.0042242
0.291,0.0016537
0.292,-0.013109
0.293,0.004817
0.294,-0.014483
0.295,-0.0075097
0.296,-0.002727
0.297,-0.020149
0.298,0.00059282
0.299,-0.018863
0.3,-0.015645
0.301,-0.0072641
0.302,-0.023278
0.303,-0.0094201
0.304,-0.020897
0.305,-0.011577
0.306,-0.0017883
0.307,-0.016707
0.308,0.0043477
0.309,-0.011041
0.31,-0.0025032
0.311,0.0068166
0.312,-0.0021573
0.313,0.013422
0.314,0.00022376
0.315,1.1771e-16
0.316,0.0058779
0.317,-0.010293
0.318,0.0087283
0.319,-0.005252
0.32,0.0064145
0.321,0.010258
0.322,-0.0046606
0.323,0.011544
0.324,-0.0054085
0.325,-0.0034419
0.326,0.003844
0.327,-0.015769
0.328,0.0041912
0.329,-0.0094762
0.33,-0.0021903
0.331,-0.00053667
0.332,-0.016082
0.333,0.00074927
0.334,-0.0099456
0.335,-0.0057887
0.336,-0.0017883
0.337,-0.014517
0.338,0.0032525
0.339,-0.013388
0.34,-0.007979
0.341,-0.0046044
0.342,-0.012483
0.343,0.0049735
0.344,-0.01417
0.345,-0.0093871
0.346,-0.0011625
0.347,-0.017177
0.348,-0.0014411
0.349,-0.019176
0.35,-0.013298
0.351,-0.0082028
0.352,-0.023122
0.353,0.0010622
0.354,-0.014483
0.355,-0.0042242
0.356,0.0024359
0.357,-0.0091977
0.358,0.0095106
0.359,-0.0060343
0.36,-0.001721
0.361,0.0065037
0.362,-0.0099799
0.363,0.0093541
0.364,-0.0035311
0.365,0.0046936
0.366,0.0093198
0.367,-0.0081025
0.368,0.012953
0.369,-0.005252
0.37,0.001721
0.371,0.0072859
0.372,-0.0071638
0.373,0.010606
0.374,-0.0080682
0.375,-0.0043806
0.376,0.0033746
0.377,-0.0093541
0.378,0.010606
0.379,-0.0019666
0.38,0.0070403
0.381,0.014639
0.382,-0.0020009
0.383,0.011388
0.384,-0.0040004
0.385,0.0021903
0.386,0.0049391
0.387,-0.011232
0.388,0.0095106
0.389,-0.0040004
0.39,0.0034419
0.391,0.0065037
0.392,-0.010449
0.393,0.0077896
0.394,-0.0046262
0.395,0.003129
0.396,0.012762
0.397,-0.0026267
0.398,0.016082
0.399,-0.0036875
0.4,0.0057887
0.401,0.010102
0.402,-0.0037219
0.403,0.013891
0.404,-0.002123
0.405,0.0020339
0.406,0.0072859
0.407,-0.0098235
0.408,0.0090412
0.409,-0.0096327
0.41,-0.0045371
0.411,-0.0014754
0.412,-0.014361
0.413,0.0077896
0.414,-0.0027488
0.415,0.0040677
0.416,0.0083811
0.417,-0.0073202
0.418,0.0076331
0.419,-0.014796
0.42,-0.0090742
0.421,0.0014972
0.422,-0.015612
0.423,0.004817
0.424,-0.011979
0.425,-0.0050065
0.426,-0.0021012
0.427,-0.01217
0.428,0.0093541
0.429,-0.00071495
0.43,0.0050065
0.431,0.016204
0.432,-0.0021573
0.433,0.015925
0.434,-0.0024359
0.435,0.0056323
0.436,0.011041
0.437,-0.0038783
0.438,0.014048
0.439,0.00084957
0.44,0.0014081
0.441,0.0055649
0.442,-0.010136
0.443,0.010919
0.444,-0.0030617
0.445,0.0046936
0.446,0.010258
0.447,-0.0057557
0.448,0.013578
0.449,-0.0060343
0.45,-0.0050065
0.451,-0.0016318
0.452,-0.019211
0.453,-0.0009717
0.454,-0.015265
0.455,-0.011577
0.456,-0.0036657
0.457,-0.01217
0.458,0.0052864
0.459,-0.0074424
0.46,-0.0021903
0.461,0.0060343
0.462,-0.0074767
0.463,0.010762
0.464,-0.005252
0.465,0.00046936
0.466,0.0040004
0.467,-0.0077896
0.468,0.008259
0.469,-0.0058779
0.47,0.0040677
0.471,0.017768
0.472,0.0062911
0.473,0.024686
0.474,0.011175
0.475,0.017366
0.476,0.021992
0.477,0.0034749
0.478,0.022183
0.479,0.0039786
0.48,0.010013
0.481,0.01417
0.482,-0.0041912
0.483,0.010136
0.484,-0.0044698
0.485,-0.0029726
0.486,0.0025924
0.487,-0.012953
0.488,0.0060686
0.489,-0.0072859
0.49,-0.0050065
0.491,-0.0014754
0.492,-0.017177
0.493,-0.0009717
0.494,-0.018707
0.495,-0.010952
0.496,-0.0019447
0.497,-0.013891
0.498,0.0090412
0.499,-0.0057214
0.5,-0.0014081
0.501,0.0046262
0.502,-0.012796
0.503,0.012953
0.504,-0.0005585
0.505,0.0051629
0.506,0.0079117
0.507,-0.009667
0.508,0.0098235
0.509,-0.0025924
0.51,0.0010952
0.511,0.011197
0.512,-0.0038783
0.513,0.019993
0.514,0.0041351
0.515,0.0082919
0.516,0.012136
0.517,3.2987e-05
0.518,0.017333
0.519,0.0021012
0.52,0.006571
0.521,0.012292
0.522,-0.010136
0.523,0.0099799
0.524,-0.0094762
0.525,0.0018774
0.526,0.0085375
0.527,-0.0099799
0.528,0.0073202
0.529,-0.0066601
0.53,-0.0020339
0.531,0.0085375
0.532,-0.0088848
0.533,0.011857
0.534,-0.0054085
0.535,0.00062581
0.536,0.0060343
0.537,-0.0071638
0.538,0.014204
0.539,-0.005252
0.54,-0.0010952
0.541,0.0040004
0.542,-0.010136
0.543,0.0084154
0.544,-0.0057214
0.545,-0.0015645
0.546,0.0063472
0.547,-0.0090412
0.548,0.01217
0.549,-0.0091633
0.55,-0.0026597
0.551,0.0011843
0.552,-0.014048
0.553,0.0049735
0.554,-0.008694
0.555,-0.0046935
0.556,0.002123
0.557,-0.01749
0.558,0.0043477
0.559,-0.0088504
0.56,0.0056323
0.561,0.0063472
0.562,-0.0037219
0.563,0.015925
0.564,0.0033528
0.565,0.0081355
0.566,0.013857
0.567,-0.0021573
0.568,0.01749
0.569,0.0033528
0.57,0.013455
0.571,0.023244
0.572,0.0055088
0.573,0.023591
0.574,0.0082028
0.575,0.011421
0.576,0.017612
0.577,0.00034589
0.578,0.016394
0.579,0.0036657
0.58,0.010639
0.581,0.015265
0.582,-0.0063815
0.583,0.0091977
0.584,-0.006973
0.585,-0.0023468
0.586,0.0066601
0.587,-0.0040348
0.588,0.014673
0.589,0.0035092
0.59,0.0075097
0.591,0.012762
0.592,-0.0032525
0.593,0.016864
0.594,-0.0010279
0.595,0.010169
0.596,0.017925
0.597,0.0025362
0.598,0.017333
0.599,-0.0022795
0.6,-0.0021903
0.601,0.0094762
0.602,-0.0032525
0.603,0.019367
0.604,0.0047609
0.605,0.017679
0.606,0.024026
0.607,0.0069169
0.608,0.022027
0.609,0.011019
0.61,0.014863
0.611,0.017925
0.612,0.0034749
0.613,0.021401
0.614,0.0077334
0.615,0.0086048
0.616,0.0091633
0.617,-0.008259
0.618,0.010762
0.619,-0.0049391
0.62,0.0032855
0.621,0.010258
0.622,-0.0021573
0.623,0.016082
0.624,-0.00040204
0.625,0.00485
0.626,0.011667
0.627,-0.0045041
0.628,0.015612
0.629,-0.0014972
0.63,0.0061016
0.631,0.012449
0.632,-0.0035654
0.633,0.012483
0.634,0.00038021
0.635,0.0035984
0.636,0.008694
0.637,-0.0032525
0.638,0.01702
0.639,0.0041351
0.64,0.011421
0.641,0.014483
0.642,-0.0010622
0.643,0.015299
0.644,-0.0032182
0.645,0.0042242
0.646,0.008694
0.647,-0.008259
0.648,0.0074767
0.649,-0.0082246
0.65,-0.0051629
0.651,0.0024359
0.652,-0.016238
0.653,0.0077896
0.654,-0.0082246
0.655,0.0010952
0.656,0.0041569
0.657,-0.011075
0.658,0.0066944
0.659,-0.0072859
0.66,-0.0073532
0.661,-0.00022376
0.662,-0.010136
0.663,0.010762
0.664,-0.0040004
0.665,-0.0010952
0.666,0.0005585
0.667,-0.016238
0.668,0.0046606
0.669,-0.013857
0.67,-0.0059452
0.671,-0.0021012
0.672,-0.014517
0.673,0.00012347
0.674,-0.013544
0.675,-0.0026597
0.676,0.008694
0.677,-0.0070073
0.678,0.011701
0.679,-0.0035311
0.68,0.0053194
0.681,0.011667
0.682,-0.0018444
0.683,0.013735
0.684,-0.00040204
0.685,0.0042242
0.686,0.006973
0.687,-0.0090412
0.688,0.0063815
0.689,-0.0055649
0.69,-0.0028161
0.691,0.0022795
0.692,-0.016238
0.693,0.0023138
0.694,-0.016829
0.695,-0.0046936
0.696,0.002123
0.697,-0.010449
0.698,0.0071638
0.699,-0.0088504
0.7,-0.00485
0.701,0.0027488
0.702,-0.017959
0.703,-3.2987e-05
0.704,-0.010571
0.705,-0.00015645
0.706,0.0022795
0.707,-0.014048
0.708,0.0029396
0.709,-0.0099456
0.71,-0.0045371
0.711,-0.0017883
0.712,-0.014517
0.713,0.0074767
0.714,-0.0022795
0.715,0.0020339
0.716,0.0057214
0.717,-0.014517
0.718,0.0043477
0.719,-0.010884
0.72,0.0062581
0.721,0.015109
0.722,0.0036314
0.723,0.019523
0.724,0.0060125
0.725,0.0081355
0.726,0.0094762
0.727,-0.013109
0.728,0.01217
0.729,-0.0032182
0.73,0.0023468
0.731,0.006973
0.732,-0.0076331
0.733,0.0068509
0.734,-0.0088504
0.735,-0.003129
0.736,0.0074424
0.737,-0.0027831
0.738,0.019993
0.739,0.0055431
0.74,0.010952
0.741,0.014952
0.742,0.001754
0.743,0.019367
0.744,0.0021012
0.745,0.0087613
0.746,0.017299
0.747,0.0028491
0.748,0.022809
0.749,0.0030399
0.75,0.0082919
0.751,0.012136
0.752,-0.006538
0.753,0.016394
0.754,0.0013189
0.755,0.0032855
0.756,0.0041569
0.757,-0.014673
0.758,0.00027992
0.759,-0.014483
0.76,-0.0093871
0.761,-0.0046044
0.762,-0.018898
0.763,0.00074927
0.764,-0.012762
0.765,-0.0028161
0.766,0.00024559
0.767,-0.015769
0.768,0.0040348
0.769,-0.010258
0.77,-0.00015645
0.771,0.0065037
0.772,-0.0021573
0.773,0.017177
0.774,0.00038021
0.775,0.0081355
0.776,0.010571
0.777,-0.0029396
0.778,0.019211
0.779,0.0082028
0.78,0.017523
0.781,0.020741
0.782,0.0056652
0.783,0.022809
0.784,0.0099238
0.785,0.012985
0.786,0.017925
0.787,0.0009717
0.788,0.019054
0.789,0.0036657
0.79,0.010326
0.791,0.013231
0.792,0.0012846
0.793,0.016082
0.794,-0.00024559
0.795,0.0032855
0.796,0.0065037
0.797,-0.0070073
0.798,0.010293
0.799,-0.0030617
0.8,0.0003129
0.801,0.0071295
0.802,-0.0091977
0.803,0.013735
0.804,0.0022576
0.805,0.010795
0.806,0.014796
0.807,-0.00074927
0.808,0.014048
0.809,-0.0029053
0.81,0.0021903
0.811,0.011197
0.812,-0.0032525
0.813,0.017803
0.814,0.0025705
0.815,0.0084484
0.816,0.010728
0.817,-0.001688
0.818,0.010762
0.819,-0.0019666
0.82,0.0089177
0.821,0.01636
0.822,-0.003096
0.823,0.020306
0.824,-0.0013408
0.825,0.0054758
0.826,0.01151
0.827,-0.0027831
0.828,0.014204
0.829,0.0047609
0.83,0.014081
0.831,0.020741
0.832,0.003162
0.833,0.023435
0.834,0.0074205
0.835,0.013924
0.836,0.019959
0.837,0.006604
0.838,0.025312
0.839,0.0088286
0.84,0.012203
0.841,0.018707
0.842,-0.001688
0.843,0.012953
0.844,0.0016318
0.845,0.0059452
0.846,0.011823
0.847,-0.0055993
0.848,0.016551
0.849,-0.0046262
0.85,0.0042242
0.851,0.0050956
0.852,-0.0059122
0.853,0.013891
0.854,0.001006
0.855,0.0042242
0.856,0.0085375
0.857,-0.010136
0.858,0.0088848
0.859,-0.0072859
0.86,0.0014081
0.861,0.003844
0.862,-0.012796
0.863,0.0093541
0.864,-0.0030617
0.865,0.0054758
0.866,0.0137
0.867,-0.0026267
0.868,0.017803
0.869,0.0036657
0.87,0.0075097
0.871,0.011979
0.872,-0.0010622
0.873,0.017177
0.874,-0.0014972
0.875,0.00485
0.876,0.003844
0.877,-0.011388
0.878,0.0060686
0.879,-0.0055649
0.88,-0.0018774
0.881,0.0074424
0.882,-0.010762
0.883,0.009667
0.884,-0.0054085
0.885,-0.00093871
0.886,0.0011843
0.887,-0.012327
0.888,0.0059122
0.889,-0.0066601
0.89,-0.0025032
0.891,0.00071495
0.892,-0.016082
0.893,0.004817
0.894,-0.011354
0.895,0.0018774
0.896,0.0083811
0.897,-0.0055993
0.898,0.013422
0.899,-0.0066601
0.9,-0.0028161
0.901,0.0027488
0.902,-0.012327
0.903,0.0051299
0.904,-0.010571
0.905,-0.0021903
0.906,0.0035311
0.907,-0.010136
0.908,0.0090412
0.909,-0.0044698
0.91,-0.003129
0.911,0.0005585
0.912,-0.015769
0.913,0.003409
0.914,-0.0072859
0.915,-0.00093871
0.916,0.0019666
0.917,-0.012327
0.918,0.0098235
0.919,-0.0085375
0.92,0.0021903
0.921,0.0088504
0.922,-0.0046606
0.923,0.012953
0.924,-0.0013408
0.925,-0.0025032
0.926,0.0049391
0.927,-0.012014
0.928,0.0071638
0.929,-0.011354
0.93,-0.0018774
0.931,0.0063472
0.932,-0.0090412
0.933,0.006538
0.934,-0.0088504
0.935,-0.0026597
0.936,0.0032182
0.937,-0.0085719
0.938,0.006538
0.939,-0.0091633
0.94,-0.0071968
0.941,-0.0042915
0.942,-0.01749
0.943,0.0012186
0.944,-0.016829
0.945,-0.0093871
0.946,-0.0017883
0.947,-0.011232
0.948,0.0077896
0.949,-0.0083811
0.95,-0.0018774
0.951,0.0047827
0.952,-0.009667
0.953,0.007946
0.954,-0.0050956
0.955,0.0059452
0.956,0.011041
0.957,-0.0038783
0.958,0.012014
0.959,-0.00024559
0.96,0.0087613
0.961,0.011354
0.962,0.00081525
0.963,0.020932
0.964,0.0071076
0.965,0.015645
0.966,0.021054
0.967,0.0087943
0.968,0.027972
0.969,0.010237
0.97,0.019713
0.971,0.026373
0.972,0.015991
0.973,0.031257
0.974,0.014461
0.975,0.016271
0.976,0.015734
0.977,-0.0046606
0.978,0.01483
0.979,-0.0030617
0.98,0.0071968
0.981,0.014952
0.982,-0.00059282
0.983,0.015456
0.984,0.0013189
0.985,0.0035984
0.986,0.0085375
0.987,-0.0070073
0.988,0.011232
0.989,-0.0063472
0.99,0.001721
0.991,0.0088504
0.992,-0.0038783
0.993,0.01264
0.994,-0.003844
0.995,0.0057887
0.996,0.0090069
0.997,-0.0085719
0.998,0.014361
0.999,-0.0005585
1,0.0003129
1,-0.001721
1,-0.0040677
1,-0.0014081
1,-0.00078226
1.01,0.0040677
1.01,0.0020339
1.01,0.0003129
1.01,-0.00093871
1.01,0.00046935
1.01,-0.0023468
1.01,-0.0051629
1.01,-0.0025032
1.01,0.0020339
1.01,-0.001721
1.02,-0.0003129
1.02,-0.003129
1.02,-0.0015645
1.02,-0.0010952
1.02,0.0029726
1.02,0.0056323
1.02,0.0084484
1.02,0.0087613
1.02,0.0064145
1.02,0.00485
1.03,0.00485
1.03,0.0062581
1.03,0.0034419
1.03,0.0089177
1.03,0.0073532
1.03,0.00485
1.03,0.00485
1.03,0.0076661
1.03,0.0028161
1.03,0.001721
1.04,-0.0053194
1.04,-0.0051629
1.04,-0.0029726
1.04,-0.0034419
1.04,-0.0056323
1.04,-0.0084484
1.04,-0.0097
1.04,-0.012047
1.04,-0.01189
1.04,-0.016584
1.05,-0.011577
1.05,-0.012047
1.05,-0.0071968
1.05,-0.0068839
1.05,-0.0054758
1.05,-0.006571
1.05,-0.0025032
1.05,-0.0015645
1.05,-0.0010952
1.05,0.0010952
1.06,-0.001721
1.06,-0.0035984
1.06,-0.0059452
1.06,-0.0039113
1.06,0.0003129
1.06,0.00093871
1.06,0.003129
1.06,0.0087613
1.06,0.0059452
1.06,0.0081355
1.07,0.0046936
1.07,0.0082919
1.07,0.0054758
1.07,0.0028161
1.07,-0.0010952
1.07,-0.00046935
1.07,-0.0020339
1.07,0.0015645
1.07,0.00062581
1.07,0.0045371
1.08,0.0032855
1.08,0.0037548
1.08,-0.00078226
1.08,0.0026597
1.08,0.0028161
1.08,0.0071968
1.08,0.0081355
1.08,0.0075097
1.08,0.0045371
1.08,0.001721
1.09,-0.0010952
1.09,-0.0003129
1.09,-0.0025032
1.09,-0.0035984
1.09,-0.0015645
1.09,-0.0018774
1.09,-0.003129
1.09,-0.00062581
1.09,-0.0043806
1.09,-0.0035984
1.1,0.0003129
1.1,0.0054758
1.1,0.0037548
1.1,0.0043806
1.1,0.0010952
1.1,0.0053194
1.1,0.0003129
1.1,-0.0012516
1.1,0.0028161
1.1,0.0059452
1.11,0.0086048
1.11,0.0046936
1.11,0.0042242
1.11,0.0046936
1.11,0.0023468
1.11,-0.0021903
1.11,-0.0046935
1.11,-0.0042242
1.11,-0.0028161
1.11,-0.0034419
1.12,-0.0003129
1.12,-0.0043806
1.12,-0.0062581
1.12,-0.013298
1.12,-0.017679
1.12,-0.016897
1.12,-0.015176
1.12,-0.016115
1.12,-0.012673
1.12,-0.013611
1.13,-0.0076661
1.13,-0.0076661
1.13,-0.0057887
1.13,-0.0023468
1.13,0.0028161
1.13,0.0035984
1.13,0.0095436
1.13,0.010795
1.13,0.0081355
1.13,0.0086048
1.14,0.0073532
1.14,0.0070403
1.14,0.0070403
1.14,0.011734
1.14,0.013455
1.14,0.014863
1.14,0.010639
1.14,0.010013
1.14,0.003129
1.14,0.00485
1.15,0.0042242
1.15,0.0035984
1.15,0.0015645
1.15,0.0039113
1.15,-0.0012516
1.15,0.00093871
1.15,-0.0026597
1.15,-0.0051629
1.15,-0.0034419
1.15,-0.0037548
1.16,-0.0050065
1.16,-0.01189
1.16,-0.011421
1.16,-0.0087613
1.16,-0.0054758
1.16,-0.0056323
1.16,-0.001721
1.16,0.00062581
1.16,0.0054758
1.16,0.0032855
1.17,0.0025032
1.17,0.0014081
1.17,0.0043806
1.17,0.0056323
1.17,0.0076661
1.17,0.0081355
1.17,0.012203
1.17,0.014081
1.17,0.012516
1.17,0.010795
1.18,0.0070403
1.18,0.0068839
1.18,0.0068839
1.18,0.0090742
1.18,0.0076661
1.18,0.0057887
1.18,0.0032855
1.18,-0.0012516
1.18,-0.0021903
1.18,-0.0026597
1.19,-0.0081355
1.19,-0.007979
1.19,-0.0045371
1.19,-0.0020339
1.19,-0.0067274
1.19,-0.0056323
1.19,-0.010795
1.19,-0.0093871
1.19,-0.014081
1.19,-0.012516
1.2,-0.012516
1.2,-0.011577
1.2,-0.011577
1.2,-0.0076661
1.2,-0.013611
1.2,-0.0089177
1.2,-0.010952
1.2,-0.0057887
1.2,-0.0028161
1.2,0.0028161
1.21,0.0034419
1.21,0.0062581
1.21,0.0061016
1.21,0.0068839
1.21,0.0037548
1.21,0.0042242
1.21,0.0028161
1.21,0.0018774
1.21,0.0003129
1.21,-0.0012516
1.22,-0.0043806
1.22,-0.0043806
1.22,-0.010952
1.22,-0.013611
1.22,-0.016584
1.22,-0.015332
1.22,-0.014237
1.22,-0.014706
1.22,-0.015958
1.22,-0.01721
1.23,-0.018931
1.23,-0.021747
1.23,-0.020965
1.23,-0.021121
1.23,-0.016897
1.23,-0.015489
1.23,-0.0084484
1.23,-0.0097
1.23,-0.0056323
1.23,-0.007979
1.24,-0.0018774
1.24,-0.0015645
1.24,0.0050065
1.24,0.0081355
1.24,0.010952
1.24,0.0090742
1.24,0.011421
1.24,0.0078226
1.24,0.007979
1.24,0.0078226
1.25,0.010326
1.25,0.012203
1.25,0.013298
1.25,0.010795
1.25,0.0039113
1.25,1.3333e-15
1.25,-0.0050065
1.25,-0.0059452
1.25,-0.012516
1.25,-0.015802
1.26,-0.017679
1.26,-0.012673
1.26,-0.015019
1.26,-0.01236
1.26,-0.013142
1.26,-0.012047
1.26,-0.013924
1.26,-0.012985
1.26,-0.014394
1.26,-0.010795
1.27,-0.015019
1.27,-0.012673
1.27,-0.011734
1.27,-0.0078226
1.27,-0.0092306
1.27,-0.0054758
1.27,-0.0037548
1.27,-0.0003129
1.27,-0.0015645
1.27,-0.0028161
1.28,-0.0045371
1.28,-0.003129
1.28,0.00015645
1.28,0.00046935
1.28,0.0020339
1.28,0.0032855
1.28,0.0056323
1.28,0.001721
1.28,0.00093871
1.28,-0.0010952
1.29,-0.0025032
1.29,-0.0057887
1.29,-0.0012516
1.29,-0.0059452
1.29,-0.007979
1.29,-0.012516
1.29,-0.011734
1.29,-0.012516
1.29,-0.016427
1.29,-0.020808
1.3,-0.017053
1.3,-0.017992
1.3,-0.01189
1.3,-0.01236
1.3,-0.011421
1.3,-0.010326
1.3,-0.0071968
1.3,-0.0053194
1.3,-0.0026597
1.3,0.00093871
1.31,0.0054758
1.31,0.0067274
1.31,0.0087613
1.31,0.0086048
1.31,0.012516
1.31,0.012047
1.31,0.014706
1.31,0.016115
1.31,0.021121
1.31,0.02206
1.32,0.024876
1.32,0.017835
1.32,0.018931
1.32,0.015019
1.32,0.015489
1.32,0.010795
1.32,0.0081355
1.32,0.0045371
1.32,-0.00093871
1.32,-0.0073532
1.33,-0.011577
1.33,-0.018305
1.33,-0.02159
1.33,-0.021434
1.33,-0.020182
1.33,-0.020808
1.33,-0.024406
1.33,-0.029256
1.33,-0.031134
1.33,-0.032229
1.34,-0.030195
1.34,-0.025971
1.34,-0.022842
1.34,-0.019713
1.34,-0.022216
1.34,-0.015802
1.34,-0.011577
1.34,-0.0012516
1.34,-0.0046935
1.34,-0.0012516
1.35,0.0020339
1.35,0.0050065
1.35,0.0054758
1.35,0.010326
1.35,0.0081355
1.35,0.010795
1.35,0.0086048
1.35,0.010795
1.35,0.0097
1.35,0.011421
1.36,0.012829
1.36,0.012516
1.36,0.0082919
1.36,0.007979
1.36,0.0040677
1.36,0.0039113
1.36,0.00062581
1.36,-0.0014081
1.36,-0.0015645
1.36,-0.0028161
1.37,-0.0086048
1.37,-0.014081
1.37,-0.015176
1.37,-0.017835
1.37,-0.015958
1.37,-0.017679
1.37,-0.012673
1.37,-0.0097
1.37,-0.00485
1.37,-0.0015645
1.38,0.0018774
1.38,0.0042242
1.38,0.0053194
1.38,0.0046935
1.38,0.0098565
1.38,0.0073532
1.38,0.012985
1.38,0.0089177
1.38,0.0098565
1.38,0.0082919
1.39,0.01189
